id,date,site,resp_sex,resp_age,resp_race,resp_ethnicity,resp_citizenship,resp_major,resp_pid,resp_nativelang,resp_religion,resp_american,resp_american_pid,resp_american_ideo,exp_sex,exp_race,study_numparticipants,study_exprunafter,study_separated,study_recruit,study_compensation,study_online,study_country,study_usa,filter_iat,iv,dv,original_study,original_study_name,resp_gender,resp_ethnicity_hisp,RACE,RACE_american_indian,RACE_black_american,RACE_brazil,RACE_east_asian,RACE_more_than_one,RACE_nederland,RACE_others,RACE_south_asian,RACE_white,MAJOR,MAJOR_Engineer,MAJOR_Science,MAJOR_Social,MAJOR_others,resp_polideo,_selection_prob,_preferred_treatment
2407987.0,2013-09-03 17:18:06,abington,male,22.0,white,,US,Biological sciences/life sciences,Slightly Conservative,english,,8.0,3.0,3.0,female,white,3,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,4676.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.16989247311827957,white,False,False,False,False,False,False,False,False,True,Science,False,True,False,False,2.0,0.30013645014840795,0
2408059.0,2013-09-03 17:57:42,abington,male,19.0,black or african american,,US,,Slightly Liberal,english,,11.0,3.0,3.0,female,white,2,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2163.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.16989247311827957,black_american,False,True,False,False,False,False,False,False,False,others,False,False,False,True,4.0,0.41236189708802196,0
2409135.0,2013-09-04 12:14:47,abington,female,19.0,white,not hispanic or latino,US,Law or legal studies,Neutral (Moderate),english,,8.0,4.0,5.0,male,white,7,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,4676.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.604127321096343,1
2409137.0,2013-09-04 12:14:19,abington,female,19.0,white,not hispanic or latino,US,Law or legal studies,Strongly Liberal,english,,8.0,2.0,2.0,male,white,7,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3732.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,6.0,0.604127321096343,1
2409144.0,2013-09-04 12:15:43,abington,male,18.0,black or african american,not hispanic or latino,US,Education,Neutral (Moderate),english,,11.0,4.0,1.0,male,white,7,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,901.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.0,black_american,False,True,False,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.41236189708802196,0
2409147.0,2013-09-04 12:16:27,abington,female,20.0,white,not hispanic or latino,US,Agriculture and related sciences,Neutral (Moderate),english,,11.0,1.0,1.0,male,white,7,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,580.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.7140488898259822,1
2409150.0,2013-09-04 12:16:13,abington,male,18.0,white,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,9.0,5.0,5.0,male,white,7,runalone,separaterooms,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,2163.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.0,white,False,False,False,False,False,False,False,False,True,Engineer,True,False,False,False,5.0,0.33570308902696006,0
2409204.0,2013-09-04 12:39:49,abington,male,22.0,white,not hispanic or latino,RU,"Humanities (English, history, languages, philosophy, religion, etc.)",Neutral (Moderate),other,,11.0,1.0,7.0,male,white,5,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,4676.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.0,white,False,False,False,False,False,False,False,False,True,others,False,False,False,True,3.0,0.41236189708802196,1
2409217.0,2013-09-04 12:42:31,abington,female,20.0,east asian,not hispanic or latino,US,Communications,Neutral (Moderate),english,,11.0,1.0,4.0,male,white,5,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3732.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,east_asian,False,False,False,True,False,False,False,False,False,Social,False,False,True,False,3.0,0.7140488898259822,1
2409256.0,2013-09-04 13:21:44,abington,female,18.0,other or unknown,hispanic or latino,US,"Humanities (English, history, languages, philosophy, religion, etc.)",Slightly Liberal,english,,8.0,4.0,4.0,male,white,5,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3939.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,1.0,others,False,False,False,False,False,False,True,False,False,others,False,False,False,True,4.0,0.604127321096343,1
2409260.0,2013-09-04 13:12:09,abington,female,18.0,white,not hispanic or latino,US,Education,Neutral (Moderate),english,,10.0,7.0,4.0,male,white,5,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,4165.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.6793931783178184,1
2409264.0,2013-09-04 13:27:37,abington,male,19.0,nan,,US,Visual and performing arts,,,,5.0,4.0,4.0,male,white,5,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,0.0,0.0,1189.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.16989247311827957,others,False,False,False,False,False,False,True,False,False,others,False,False,False,True,3.3771073646850045,0.2076603346342691,0
2409603.0,2013-09-04 16:57:29,abington,female,18.0,black or african american,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,3.0,4.0,male,white,4,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3216.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,black_american,False,True,False,False,False,False,False,False,False,Engineer,True,False,False,False,3.0,0.7140488898259822,1
2409606.0,2013-09-04 17:05:26,abington,female,25.0,white,not hispanic or latino,US,Law or legal studies,Moderately Liberal,english,,5.0,3.0,2.0,male,white,4,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3397.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,5.0,0.4825705850717148,1
2411199.0,2013-09-05 12:36:40,abington,female,24.0,black or african american,not hispanic or latino,US,Health professions or related sciences,Strongly Liberal,english,,10.0,2.0,1.0,male,white,3,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,4676.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,black_american,False,True,False,False,False,False,False,False,False,Science,False,True,False,False,6.0,0.6793931783178184,1
2411205.0,2013-09-05 12:40:51,abington,female,18.0,south asian,not hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,7.0,3.0,3.0,male,white,10,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,0.0,1.0,2163.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,south_asian,False,False,False,False,False,False,False,True,False,Engineer,True,False,False,False,3.0,0.5642788936790994,1
2411301.0,2013-09-05 12:52:32,abington,female,18.0,east asian,,MO,Law or legal studies,Neutral (Moderate),other,,6.0,4.0,4.0,male,white,9,runalone,barriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,3732.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.16989247311827957,east_asian,False,False,False,True,False,False,False,False,False,Social,False,False,True,False,3.0,0.5235825308580011,1
2411308.0,2013-09-05 13:17:39,abington,male,18.0,black or african american,,US,"Engineering, mathematics, physical sciences/technologies",Neutral (Moderate),english,,11.0,4.0,4.0,male,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,3397.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.16989247311827957,black_american,False,True,False,False,False,False,False,False,False,Engineer,True,False,False,False,3.0,0.41236189708802196,0
2411379.0,2013-09-05 13:07:52,abington,female,22.0,white,not hispanic or latino,US,Law or legal studies,Neutral (Moderate),english,,11.0,1.0,4.0,male,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,2163.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.0,white,False,False,False,False,False,False,False,False,True,Social,False,False,True,False,3.0,0.7140488898259822,1
2411401.0,2013-09-05 13:26:21,abington,female,19.0,more than one race - black/white,hispanic or latino,US,"Engineering, mathematics, physical sciences/technologies",Moderately Liberal,english,,9.0,1.0,3.0,male,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,1.0,5208.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,1.0,more_than_one,False,False,False,False,True,False,False,False,False,Engineer,True,False,False,False,5.0,0.6426394026792087,1
2411402.0,2013-09-05 13:21:44,abington,male,26.0,black or african american,hispanic or latino,US,Visual and performing arts,Neutral (Moderate),english,,1.0,4.0,4.0,male,white,9,runalone,nobarriers,unisubjpool,coursecredit,0.0,USA,1,1.0,0.0,1575.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,1.0,black_american,False,True,False,False,False,False,False,False,False,others,False,False,False,True,3.0,0.11965821379147948,0
2401244.0,2013-08-28 15:47:00,brasilia,male,19.0,brazilwhite,,BR,Education,Slightly Liberal,portuguese,,8.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,4.0,0.30013645014840795,0
2401249.0,2013-08-28 15:31:48,brasilia,female,21.0,brazilbrown,,BR,Visual and performing arts,Neutral (Moderate),portuguese,,7.0,3.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,325.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.5642788936790994,0
2401251.0,2013-08-28 15:20:14,brasilia,male,24.0,brazilbrown,,BR,Health professions or related sciences,Neutral (Moderate),portuguese,,6.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Science,False,True,False,False,3.0,0.23596315424052236,0
2401252.0,2013-08-28 15:22:41,brasilia,female,19.0,brazilwhite,,BR,,,,,4.0,1.0,7.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,325.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.293247588424437,0.4417921152318595,0
2401255.0,2013-08-28 15:25:02,brasilia,male,24.0,brazilbrown,,BR,Visual and performing arts,Moderately Conservative,portuguese,,3.0,6.0,6.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,3020.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,1.0,0.15877399274052906,0
2401257.0,2013-08-28 15:28:31,brasilia,male,18.0,brazilwhite,,BR,Health professions or related sciences,Neutral (Moderate),portuguese,,2.0,4.0,5.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,870.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Science,False,True,False,False,3.0,0.13805674035891852,0
2401258.0,2013-08-28 15:26:25,brasilia,female,19.0,brazilbrown,,BR,Psychology,Slightly Conservative,portuguese,,7.0,3.0,6.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,2.0,0.5642788936790994,0
2401308.0,2013-08-28 15:54:51,brasilia,male,20.0,brazilyellow,,BR,Law or legal studies,Neutral (Moderate),portuguese,,5.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,,0.0,Brazil,0,1.0,0.0,4418.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.2076603346342691,0
2401316.0,2013-08-28 15:56:51,brasilia,female,17.0,brazilbrown,,BR,Law or legal studies,Neutral (Moderate),portuguese,,9.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,1.0,4418.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.6426394026792087,1
2401319.0,2013-08-28 16:17:02,brasilia,male,17.0,brazilwhite,,BR,Law or legal studies,Moderately Liberal,portuguese,,5.0,5.0,6.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,76.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,5.0,0.2076603346342691,0
2401329.0,2013-08-28 16:00:36,brasilia,female,18.0,brazilwhite,,BR,Law or legal studies,Slightly Liberal,portuguese,,6.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,1.0,5002.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,4.0,0.5235825308580011,1
2401335.0,2013-08-28 15:56:51,brasilia,male,32.0,brazilbrown,,BR,Law or legal studies,Slightly Conservative,portuguese,,11.0,1.0,7.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,2.0,0.41236189708802196,0
2401382.0,2013-08-28 16:31:32,brasilia,male,17.0,brazilwhite,,BR,Law or legal studies,Neutral (Moderate),portuguese,,7.0,6.0,7.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,157.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.2668244405071553,0
2401398.0,2013-08-28 16:36:04,brasilia,male,19.0,brazilwhite,,BR,Business,Neutral (Moderate),portuguese,,8.0,5.0,5.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,1.0,325.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.30013645014840795,1
2401399.0,2013-08-28 16:31:43,brasilia,male,18.0,brazilwhite,,BR,Law or legal studies,Neutral (Moderate),portuguese,,7.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,76.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,3.0,0.2668244405071553,0
2401402.0,2013-08-28 16:36:11,brasilia,female,17.0,brazilbrown,,BR,Law or legal studies,Slightly Liberal,portuguese,,7.0,4.0,5.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,1.0,1455.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,4.0,0.5642788936790994,1
2401417.0,2013-08-28 16:31:19,brasilia,female,19.0,brazilbrown,,BR,Law or legal studies,Moderately Liberal,portuguese,,2.0,4.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,29.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,5.0,0.3630422359418552,0
2401472.0,2013-08-28 17:05:29,brasilia,male,21.0,brazilbrown,,BR,Biological sciences/life sciences,Neutral (Moderate),portuguese,,8.0,2.0,6.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,0.0,325.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Science,False,True,False,False,3.0,0.30013645014840795,0
2401476.0,2013-08-28 17:05:01,brasilia,female,19.0,brazilbrown,,BR,Visual and performing arts,Neutral (Moderate),portuguese,,8.0,7.0,4.0,male,brazilwhite,20,runalone,nobarriers,unisubjpool,other,0.0,Brazil,0,1.0,1.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.604127321096343,1
2406260.0,2013-09-02 13:32:55,brasilia,male,21.0,brazilwhite,,BR,Law or legal studies,Slightly Liberal,portuguese,,5.0,4.0,3.0,female,brazilwhite,1,runalone,separaterooms,unisubjpool,other,0.0,Brazil,0,0.0,1.0,5184.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,4.0,0.2076603346342691,1
2422639.0,2013-09-10 15:29:03,brasilia,male,19.0,brazilbrown,,BR,Visual and performing arts,Moderately Liberal,portuguese,,2.0,5.0,7.0,male,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,0.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,5.0,0.13805674035891852,0
2426482.0,2013-09-11 15:36:01,brasilia,male,21.0,brazilwhite,,BR,Visual and performing arts,Neutral (Moderate),portuguese,,7.0,6.0,5.0,male,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,1.0,4313.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.2668244405071553,1
2428937.0,2013-09-12 12:56:59,brasilia,female,26.0,brazilbrown,,BR,Law or legal studies,Moderately Liberal,portuguese,,5.0,4.0,4.0,female,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,0.0,3060.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Social,False,False,True,False,5.0,0.4825705850717148,0
2442618.0,2013-09-18 12:21:31,brasilia,female,19.0,brazilbrown,,BR,Visual and performing arts,Neutral (Moderate),portuguese,,5.0,4.0,4.0,female,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,1.0,2825.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.4825705850717148,1
2442751.0,2013-09-18 12:53:17,brasilia,female,23.0,brazilwhite,,BR,Visual and performing arts,Slightly Liberal,portuguese,,5.0,2.0,6.0,female,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,1.0,4018.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,4.0,0.4825705850717148,1
2446096.0,2013-09-19 15:27:27,brasilia,male,18.0,brazilwhite,,BR,Visual and performing arts,Moderately Liberal,portuguese,,6.0,3.0,4.0,female,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,1.0,3935.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,5.0,0.23596315424052236,1
2457082.0,2013-09-25 16:28:43,brasilia,male,19.0,brazilbrown,,BR,Visual and performing arts,Neutral (Moderate),portuguese,,7.0,4.0,4.0,male,brazilwhite,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,0.0,21.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,3.0,0.2668244405071553,0
2462035.0,2013-09-27 14:11:18,brasilia,female,21.0,brazilwhite,,BR,Visual and performing arts,Slightly Liberal,portuguese,,3.0,4.0,6.0,male,brazilbrown,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,0.0,814.5,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",1.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,others,False,False,False,True,4.0,0.4017838020122612,0
2466041.0,2013-09-30 15:52:40,brasilia,male,21.0,brazilwhite,,BR,"Engineering, mathematics, physical sciences/technologies",Slightly Conservative,portuguese,,7.0,4.0,7.0,male,brazilbrown,1,runalone,separaterooms,unisubjpool,volunteer,0.0,Brazil,0,1.0,0.0,392.0,anchoring1,"Anchoring (Jacowitz & Kahneman, 1995) - NYC",0.0,0.12809408839745573,brazil,False,False,True,False,False,False,False,False,False,Engineer,True,False,False,False,2.0,0.2668244405071553,0
